draw,chain,district,total_pop,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,max_to_min,gun_split,num_mun_split,mun_split,multi,koiki_split,valid
76054,6,17,319500,0.1997,0.9237,0.26782,34546,17762, 52308,14358,32508,39059, 50772,0.3155,0.16221,0.4777,0.6604,0.7064,0.7846,0.6167,0.5725,0.5075,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76055,6, 1,394222,0.1997,0.9237,0.19341,49830,21423, 71253,23454,51399,61600, 78529,0.3133,0.13471,0.4480,0.6993,0.6800,0.7524,0.5809,0.5363,0.4757,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76055,6, 2,421209,0.1997,0.9237,0.22649,63938,26581, 90519,34668,72039,83217,103791,0.3120,0.12971,0.4417,0.7064,0.6484,0.7231,0.5568,0.5210,0.4658,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76055,6, 3,313209,0.1997,0.9237,0.11582,40803,17075, 57878,19771,42634,50110, 63580,0.3172,0.13276,0.4500,0.7052,0.6738,0.7456,0.5759,0.5360,0.4765,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76055,6, 4,441703,0.1997,0.9237,0.24765,77920,33466,111386,40666,81821,94500,116283,0.3256,0.13986,0.4655,0.6996,0.6571,0.7326,0.5765,0.5410,0.4892,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76055,6, 5,457518,0.1997,0.9237,0.15778,63942,29822, 93764,34234,68857,81246,101719,0.3106,0.14488,0.4555,0.6820,0.6513,0.7326,0.5766,0.5358,0.4796,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76055,6, 6,312310,0.1997,0.9237,0.17029,37962,13733, 51695,28605,47133,53417, 64982,0.3077,0.11132,0.4191,0.7344,0.5703,0.6438,0.5231,0.4918,0.4431,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76055,6, 7,422231,0.1997,0.9237,0.20993,77031,28221,105253,35823,69635,82505,101328,0.3548,0.12999,0.4848,0.7321,0.6828,0.7463,0.6019,0.5606,0.5095,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76055,6, 8,342265,0.1997,0.9237,0.14191,61119,27188, 88308,32765,59661,71219, 87445,0.3315,0.14748,0.4790,0.6924,0.6512,0.7296,0.5968,0.5536,0.5025,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
76055,6, 9,403092,0.1997,0.9237,0.13682,68897,33300,102197,35179,69856,80754,102094,0.3205,0.15489,0.4753,0.6744,0.6622,0.7442,0.5941,0.5587,0.5003,17,17,17,14,4,-0.203,-0.05128,-0.3546,-0.2692,0.2044,-0.14706,-0.14706,-0.20588,-0.20588,-0.08824,1.465,1,7,7,0,0,TRUE
